0  3  0.  0.
-211  0  -211  0.0236907  0.113816  0.520605  2.61778  -0.235753  247.048    0.140
60  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  1.20183  0.389636  6.37476  2.73921  -0.004506  236.524    2.808
-211  0  -211  0.00637435  0.118524  0.478151  2.73921  -0.004506  236.524    0.140
61  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0656232  0.0775533  5.55292  2.72843  -0.114265  298.087    2.808
-211  0  -211  0.0205884  -0.10681  0.253704  2.72843  -0.114265  298.087    0.140
62  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.847835  -0.525646  6.38775  2.87873  0.0089011  236.275    2.808
-211  0  -211  0.0351276  0.0880417  0.413952  2.87873  0.0089011  236.275    0.140
63  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0414283  -0.121  7.35304  2.71593  -0.017418  239.686    2.808
-211  0  -211  0.0614563  0.0883967  0.594273  2.71593  -0.017418  239.686    0.140
64  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.220778  0.64456  7.11342  2.53567  0.144229  229.153    2.808
-211  0  -211  0.0503491  -0.0360423  0.198246  2.53567  0.144229  229.153    0.140
65  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0416721  -0.0616702  6.15316  2.618  0.191413  233.747    2.808
-211  0  -211  -0.0841774  0.0831315  0.421152  2.618  0.191413  233.747    0.140
66  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.521236  0.636599  7.14787  2.80144  0.161236  233.624    2.808
-211  0  -211  0.0571469  0.00867617  0.15834  2.80144  0.161236  233.624    0.140
67  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0924182  0.029243  6.94742  2.56716  0.18893  230.825    2.808
-211  0  -211  -0.0480789  -0.0503888  0.194425  2.56716  0.18893  230.825    0.140
68  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.205217  0.366803  6.79117  2.72397  -0.14376  227.105    2.808
-211  0  -211  0.0224931  -0.0692942  0.225333  2.72397  -0.14376  227.105    0.140
69  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.523824  -0.239223  6.38267  2.65316  -0.0301583  243.289    2.808
-211  0  -211  0.0101064  0.0922825  0.281121  2.65316  -0.0301583  243.289    0.140
70  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.112379  0.154531  7.00641  2.68026  -0.109694  261.603    2.808
-211  0  -211  -0.0244344  -0.0983103  0.313308  2.68026  -0.109694  261.603    0.140
71  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0364291  -0.126681  6.69941  2.57745  0.0426739  230.223    2.808
-211  0  -211  -0.0568713  -0.0781493  0.663963  2.57745  0.0426739  230.223    0.140
72  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0274536  0.276936  6.68361  2.6458  -0.181487  295.999    2.808
-211  0  -211  0.0933344  -0.0578572  0.370089  2.6458  -0.181487  295.999    0.140
73  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.174024  0.113699  6.77913  2.56824  0.180175  255.748    2.808
-211  0  -211  0.102857  0.0360115  0.670015  2.56824  0.180175  255.748    0.140
74  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.247511  -0.666238  6.79813  2.56897  0.117939  252.924    2.808
-211  0  -211  0.00980132  -0.0491182  0.766333  2.56897  0.117939  252.924    0.140
75  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.213709  0.240173  6.57423  2.75701  0.117883  238.173    2.808
-211  0  -211  -0.0542899  -0.0696468  0.260207  2.75701  0.117883  238.173    0.140
76  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0454999  0.210719  6.72108  2.73197  0.228683  280.292    2.808
-211  0  -211  -0.0149078  -0.0874216  0.608504  2.73197  0.228683  280.292    0.140
77  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.286309  0.136916  6.31169  2.7253  -0.121511  230.551    2.808
-211  0  -211  -0.0578671  -0.0211205  0.623505  2.7253  -0.121511  230.551    0.140
78  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0846359  -0.266558  6.88889  2.48061  0.0725409  292.715    2.808
-211  0  -211  0.102334  -0.0192652  0.607251  2.48061  0.0725409  292.715    0.140
79  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0516261  0.0480386  6.23684  2.74797  0.153348  233.586    2.808
-211  0  -211  -0.0621414  -0.0970279  0.513735  2.74797  0.153348  233.586    0.140
80  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.183096  0.0665051  6.47061  2.60516  0.0252714  244.403    2.808
-211  0  -211  -0.0801151  -0.0580285  0.277746  2.60516  0.0252714  244.403    0.140
81  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0703805  0.059121  6.72078  2.59108  -0.0684365  272.126    2.808
-211  0  -211  0.0563356  -0.078484  0.641613  2.59108  -0.0684365  272.126    0.140
82  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.10151  0.0533958  6.29594  2.68471  0.158939  227.512    2.808
-211  0  -211  -0.0469455  -0.0859403  0.571279  2.68471  0.158939  227.512    0.140
83  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.114882  0.284591  6.46324  2.83056  0.0201758  242.174    2.808
-211  0  -211  0.126302  0.0194301  0.354736  2.83056  0.0201758  242.174    0.140
84  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.256962  0.174512  6.22164  2.63297  -0.0465921  230.602    2.808
-211  0  -211  0.128973  0.0550683  0.51642  2.63297  -0.0465921  230.602    0.140
85  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0314788  0.067799  6.84458  2.57167  0.0152971  232.156    2.808
-211  0  -211  0.0869089  0.0475507  0.25969  2.57167  0.0152971  232.156    0.140
86  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -1.13368  -0.986829  6.38793  2.80741  -0.155356  229.216    2.808
-211  0  -211  -0.146811  -0.0159967  0.64145  2.80741  -0.155356  229.216    0.140
87  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.024217  -0.0871762  7.04195  2.74863  0.102144  250.399    2.808
-211  0  -211  0.0761696  0.0424459  0.238289  2.74863  0.102144  250.399    0.140
88  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.00232336  0.0204555  6.63141  2.63409  -0.0849474  238.872    2.808
-211  0  -211  0.0616783  -0.0939346  0.561701  2.63409  -0.0849474  238.872    0.140
89  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.168299  0.174055  5.93754  2.76534  0.0976253  245.488    2.808
-211  0  -211  0.0925444  0.0476494  0.517051  2.76534  0.0976253  245.488    0.140
90  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.164489  -0.164921  5.75649  2.84406  -0.133214  234.788    2.808
-211  0  -211  -0.0586937  0.0542084  0.167637  2.84406  -0.133214  234.788    0.140
91  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.19269  0.0788703  6.61764  2.7059  0.0180001  244.924    2.808
-211  0  -211  -0.0718863  0.0485803  0.22715  2.7059  0.0180001  244.924    0.140
92  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.121397  0.0470777  6.14056  2.60069  0.128751  245.363    2.808
-211  0  -211  -0.000963753  -0.117601  0.459697  2.60069  0.128751  245.363    0.140
93  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.00611551  -0.534643  6.28787  2.59807  0.00507424  229.899    2.808
-211  0  -211  0.0186282  -0.0315084  0.710268  2.59807  0.00507424  229.899    0.140
94  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0744272  -0.100809  6.43182  2.55529  -0.170511  234.854    2.808
-211  0  -211  -0.0128153  0.110978  0.498248  2.55529  -0.170511  234.854    0.140
95  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.523  0.25468  6.74375  2.83276  -0.195895  249.966    2.808
-211  0  -211  -0.0570411  0.0213553  0.623592  2.83276  -0.195895  249.966    0.140
96  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0223229  0.093765  6.48112  2.82023  -0.0204439  229.708    2.808
-211  0  -211  0.0417082  -0.0786795  0.222929  2.82023  -0.0204439  229.708    0.140
97  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.145934  0.048926  6.77485  2.62204  0.229855  247.647    2.808
-211  0  -211  0.01931  0.106253  0.279441  2.62204  0.229855  247.647    0.140
98  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.679987  0.509334  5.89184  2.48593  -0.0526534  254.896    2.808
-211  0  -211  -0.0207222  -0.026422  0.596592  2.48593  -0.0526534  254.896    0.140
99  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.618477  -0.396172  6.8537  2.79721  0.0122578  291.051    2.808
-211  0  -211  0.0167375  0.0583568  0.189395  2.79721  0.0122578  291.051    0.140
100  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.994234  1.86852  5.45932  2.76459  0.226724  237.848    2.808
-211  0  -211  -0.0640976  0.243137  0.329586  2.76459  0.226724  237.848    0.140
101  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.175259  0.208914  6.5048  2.54568  0.124534  233.876    2.808
-211  0  -211  -0.0837404  0.0690425  0.566914  2.54568  0.124534  233.876    0.140
102  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.148848  0.016494  6.88503  2.88882  0.0855198  235.636    2.808
-211  0  -211  0.00877724  -0.115361  0.562741  2.88882  0.0855198  235.636    0.140
103  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0954681  -0.0595557  5.9176  2.56779  0.0928908  257.122    2.808
-211  0  -211  0.00453106  -0.0184339  0.678645  2.56779  0.0928908  257.122    0.140
104  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.00857692  -0.140103  6.67733  2.81848  -0.0602525  231.645    2.808
-211  0  -211  0.0763334  0.0591984  0.609668  2.81848  -0.0602525  231.645    0.140
105  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0109357  0.210916  6.00829  2.84913  0.0376211  231.053    2.808
-211  0  -211  0.079359  -0.0796244  0.406685  2.84913  0.0376211  231.053    0.140
106  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.166703  0.284457  6.94971  2.62759  0.0986762  244.157    2.808
-211  0  -211  0.105133  -0.0370399  0.612068  2.62759  0.0986762  244.157    0.140
107  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.176419  0.110044  6.36812  2.69535  0.0634818  278.645    2.808
-211  0  -211  -0.00152624  -0.026319  0.710525  2.69535  0.0634818  278.645    0.140
108  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  -0.0288021  -0.121955  6.86281  2.59174  0.0948792  255.631    2.808
-211  0  -211  0.111748  0.0384604  0.415118  2.59174  0.0948792  255.631    0.140
109  3  0.  0.
-1  6  12  0  0  32.1023  0.  0.  -200.  11.178
-1  2  3  0.0167031  0.0639454  6.46713  2.70463  0.0647959  241.847    2.808
-211  0  -211  0.0511655  -0.0214324  0.703979  2.70463  0.0647959  241.847    0.140
110  3  0.  0.
